X,Y,item,pagerank,chosen
-30.10817,36.10573,binaural beats,5.3155035227103286e-05,0.0
-3.813465,47.271873,berlin school of experimental psychology,5.3155035227103286e-05,0.0
61.745106,-17.034529,database query language,5.410266023480992e-05,0.0
-32.946877,-27.123032,instance-based learning,5.410266023480992e-05,0.0
3.3799036,-43.43035,sentence embedding,5.410266023480992e-05,0.0
-19.435349,-23.522076,positive systems,5.410266023480992e-05,0.0
-4.275723,5.003012,copycat (software),5.410266023480992e-05,0.0
-20.455261,10.53582,computational-representational understanding of mind,8.734483840321965e-05,0.0
76.17541,-16.120834,tree (data structure),5.410266023480992e-05,0.0
33.83276,26.788542,legal realism,5.410266023480992e-05,0.0
-37.575855,9.793679,speech recognition software for linux,5.410266023480992e-05,0.0
7.796654,55.71519,compact model coalition,0.00012084830183285592,0.0
56.924004,25.548708,morton's fork,5.410266023480992e-05,0.0
-5.359179,79.51694,gpu virtualization,5.410266023480992e-05,0.0
-77.77742,2.8509586,wearable computing,5.410266023480992e-05,0.0
29.989416,31.679796,allegory of the cave,5.410266023480992e-05,0.0
-29.176268,58.70577,ocular tremor,5.410266023480992e-05,0.0
28.190535,-47.606586,data defined storage,5.410266023480992e-05,0.0
-81.12247,8.037234,tinychat,5.410266023480992e-05,0.0
-6.197466,51.618374,illusory motion,0.0002902797432934529,0.0
-63.362637,25.238365,autostereoscopy,5.410266023480992e-05,0.0
-56.562477,-42.46038,modified half-normal distribution,5.410266023480992e-05,0.0
-54.04202,-30.137981,infinite impulse response,5.410266023480992e-05,0.0
-36.53423,9.358624,speaker diarisation,5.410266023480992e-05,0.0
38.037064,50.807865,finite difference time domain,5.410266023480992e-05,1.0
-20.310207,-22.885782,automation and remote control,6.470523673425448e-05,0.0
-18.99796,-79.57099,temporal difference learning,0.0006554773864653434,0.0
27.100315,-9.205797,structural equation modeling,0.0002784469420131788,0.0
38.135265,50.94133,finite difference coefficients,4.2046472500381815e-05,1.0
-2.784758,-32.042255,model-driven architecture,4.2046472500381815e-05,0.0
-34.383987,-50.087032,engineering optimization,4.2046472500381815e-05,0.0
-22.630919,-76.10582,bellman pseudospectral method,4.2046472500381815e-05,0.0
20.81412,-11.163257,deliberation,4.2046472500381815e-05,0.0
69.5127,14.397795,signed set,5.096728056528391e-05,0.0
13.082928,58.681282,configuration design,8.360554179994688e-05,0.0
47.90819,-64.18985,american council on the teaching of foreign languages,5.096728056528391e-05,0.0
50.97568,-51.64608,historical linguistics,5.096728056528391e-05,0.0
-69.71328,9.193507,real-time locating system,5.096728056528391e-05,0.0
-62.017914,27.152632,semi-global matching,5.096728056528391e-05,0.0
40.51928,-45.37878,language technology,5.096728056528391e-05,0.0
8.250846,72.627144,concurrency (computer science),5.096728056528391e-05,0.0
-76.46076,33.469284,ozone depletion,4.251712206418879e-05,0.0
44.907803,7.726525,a. n. prior,4.901132029185304e-05,0.0
68.11787,8.496288,propositional formula,4.901132029185304e-05,0.0
19.796125,-25.2039,cold start (computing),4.901132029185304e-05,0.0
34.024742,26.878885,truth-value link realism,6.813116552376915e-05,0.0
58.265774,20.299345,verisimilitude,0.0014120236329594167,0.0
81.83657,-36.22256,spectral efficiency comparison table,0.0009490938998341002,0.0
65.71714,0.46124268,linear logic,4.205990074721234e-05,0.0
7.3654966,-59.011116,profiling (information science),0.00019590397471556614,0.0
79.25496,24.451044,harvard minimizing chart,4.205990074721234e-05,0.0
59.3525,-28.187582,data warehouse,4.205990074721234e-05,0.0
-33.493248,13.857684,rolling shutter,0.001329379717918094,0.0
10.722088,-11.94927,general problem solver,6.633078417657891e-05,0.0
13.360529,-12.523618,innovation,4.205990074721234e-05,0.0
-47.07837,-67.21559,wildlife disease,0.00010658242710938897,0.0
23.247618,-65.976006,co-occurrence networks,0.0002801250095674003,0.0
-21.633234,-62.439106,monte carlo methods for electron transport,4.040458321790012e-05,0.0
6.9209166,-59.666565,nuvi,4.040458321790012e-05,0.0
-47.063576,54.870243,visual neuroscience,7.797606557108936e-05,1.0
-79.809715,-1.8457199,diary studies,4.7731658292355964e-05,0.0
15.64806,-0.09291937,crowd manipulation,4.7731658292355964e-05,0.0
-22.671955,-44.396965,neighbourhood components analysis,7.774836367043594e-05,0.0
-0.9601208,-45.8798,normalized compression distance,5.0592607760384966e-05,0.0
32.928715,78.13229,communication endpoint,5.0592607760384966e-05,0.0
-56.794514,29.9469,digital geometry,5.0592607760384966e-05,0.0
-0.28659722,88.33126,geforce 256,5.0592607760384966e-05,0.0
-16.679329,14.925264,bioelectronics,5.0592607760384966e-05,0.0
8.285776,75.64169,multi-core processor,5.0592607760384966e-05,0.0
-22.995937,58.450546,attentiontracking,5.099880924650416e-05,0.0
72.74882,30.260685,nor logic,5.099880924650416e-05,0.0
44.308155,-46.44845,onomastics,5.150092312304711e-05,0.0
33.110405,-20.650253,style guide,5.150092312304711e-05,0.0
-40.150818,50.724663,satellite flare,5.150092312304711e-05,0.0
-49.587666,11.708736,player project,5.250946021201782e-05,0.0
51.525448,-55.5805,evolutionary psychology of language,5.250946021201782e-05,0.0
71.86773,30.410835,cmos,5.250946021201782e-05,0.0
-48.557125,51.047504,complementary colors,5.250946021201782e-05,0.0
-12.727908,-27.965937,legal informatics,0.0009083376496788904,0.0
52.637863,-47.30174,special english,0.0014713608420289651,0.0
-2.3954685,79.88736,gpu cluster,0.0002477655255309335,0.0
52.648155,5.1003523,population dynamics,5.323608411433697e-05,0.0
21.010818,68.89994,supercomputing in china,0.0001635613724901429,0.0
-30.735516,-61.417698,numerical methods for ordinary differential equations,6.424089309988518e-05,0.0
-36.429523,35.318226,medical ultrasonography,6.424089309988518e-05,0.0
62.43971,33.56067,systemc,0.00010330293315263781,0.0
17.342884,12.275662,motor imagery,6.071625858575985e-05,0.0
35.257233,7.577963,entropy in thermodynamics and information theory,6.071625858575985e-05,0.0
8.615539,71.06194,computer multitasking,6.071625858575985e-05,0.0
54.34659,-20.980145,valuation-based system,6.435445339384619e-05,0.0
-39.388798,-67.1661,brachistochrone,6.435445339384619e-05,0.0
7.296951,-21.257196,wideband delphi,6.435445339384619e-05,0.0
66.22825,6.7199316,stoic logic,6.435445339384619e-05,0.0
2.4264514,10.068922,computational cognition,6.435445339384619e-05,0.0
-13.94454,-56.157375,self-information,6.435445339384619e-05,0.0
76.4932,-33.44733,turbo equalizer,6.435445339384619e-05,0.0
16.271296,-29.306868,human computer information retrieval,6.435445339384619e-05,0.0
33.952747,26.947226,problem of future contingents,6.435445339384619e-05,0.0
-33.637417,29.32129,signal-to-noise ratio,6.435445339384619e-05,0.0
26.79649,47.268364,imprecise probability,6.435445339384619e-05,0.0
84.734566,-19.004143,expander code,6.435445339384619e-05,0.0
-21.608524,-22.507746,krener's theorem,6.435445339384619e-05,0.0
-16.841654,13.551785,biological neuron models,6.435445339384619e-05,0.0
-88.579346,19.78059,work for hire,6.435445339384619e-05,0.0
-32.565807,46.84233,cortical blindness,6.435445339384619e-05,0.0
-17.525686,60.957603,propaganda,6.435445339384619e-05,0.0
-38.084522,49.82188,interpretation (philosophy),6.435445339384619e-05,0.0
-13.341193,14.371201,action potential,6.435445339384619e-05,0.0
-10.322419,8.805584,noology,6.435445339384619e-05,0.0
34.994457,7.293193,data compression,6.435445339384619e-05,0.0
52.037476,40.645794,quantum logic,6.435445339384619e-05,0.0
-56.061153,46.496265,metamerism (color),6.435445339384619e-05,0.0
51.58143,4.714758,michaelis–menten equation,6.435445339384619e-05,0.0
-73.58051,-5.8303456,technological singularity,6.435445339384619e-05,0.0
-35.375294,63.800533,college of optometrists in vision development,6.435445339384619e-05,0.0
-5.0896626,52.483505,afterimage,6.435445339384619e-05,0.0
37.72306,71.7984,integer (computer science),5.483317070089318e-05,0.0
-27.29629,-7.36651,econophysics,5.483317070089318e-05,0.0
50.399906,-50.24666,swadesh list,5.483317070089318e-05,0.0
-2.7526848,-89.83602,statistical association football predictions,5.483317070089318e-05,0.0
-36.64664,9.753406,google voice search,0.00011971086126895624,0.0
38.240246,-53.000866,collostructional analysis,5.483317070089318e-05,0.0
-48.154327,45.528458,dichromacy,8.947696077241168e-05,0.0
-36.96973,58.516964,journal of behavioral optometry,5.483317070089318e-05,0.0
28.797598,51.915443,continuum mechanics,8.947696077241168e-05,0.0
27.340073,34.795143,george berkeley,5.483317070089318e-05,0.0
-28.032497,-7.9674726,computational complexity theory,5.483317070089318e-05,0.0
50.152752,-25.001518,mathematical software,8.730807259214837e-05,0.0
51.531624,-31.194023,hypertalk,5.483317070089318e-05,0.0
78.38149,-38.55333,belief propagation,5.483317070089318e-05,0.0
5.165732,41.82336,mental rotation,5.483317070089318e-05,0.0
48.743782,-0.7142298,scoring rule,0.000649185985020316,0.0
10.789266,-80.41204,dependency network (graphical model),0.00015428470936980744,0.0
-1.939583,24.82339,neurochemistry,5.483317070089318e-05,0.0
-96.59688,-4.731091,aerial photography,5.483317070089318e-05,0.0
59.411945,6.8079615,arithmetical hierarchy,5.483317070089318e-05,0.0
2.0897822,-47.009335,pachinko allocation,3.8635856728966665e-05,0.0
52.493584,-31.774746,xtalk,4.7304272791675946e-05,0.0
-10.416578,2.6022651,evil demon,0.0004801942666537076,0.0
19.685648,73.880066,non-uniform memory access,0.00014619802100765915,0.0
2.1799817,-45.149353,gensim,0.0005019692831431318,0.0
-71.813896,-6.1190553,posthumanization,0.0004856741757629407,0.0
1.7848577,78.91089,optix,0.00010342089073370828,0.0
8.703914,-27.532719,open knowledge foundation,0.0001683530281470426,0.0
0.54056466,88.261696,advanced micro devices,0.00012424079622406798,0.0
-22.129416,-44.070644,curse of dimensionality,0.0001396503935312577,0.0
77.38546,26.975687,boolean circuit,0.00012355666942628663,0.0
-36.83308,-12.458137,k-means++,6.363879235014981e-05,0.0
54.763706,14.392682,intension,0.0005791664087223477,0.0
21.844854,5.0103593,social psychology,0.00023287794380368355,0.0
-98.38222,0.016269317,airborne real-time cueing hyperspectral enhanced reconnaissance,6.363879235014981e-05,0.0
50.219875,5.8950186,tipping point (sociology),0.0004218625780610008,0.0
-77.76521,2.9190683,sensecam,9.672480239893273e-05,0.0
19.2998,-36.06647,logic,0.0005739354491756507,0.0
12.445987,47.572624,electronic engineering,0.00027396986309218127,0.0
-20.359808,-21.973454,control reconfiguration,0.00019482228515565266,0.0
-12.402933,17.970533,central nervous system disease,0.0003411444895383596,0.0
-36.50652,-42.232483,sparse pca,0.00026080898069958156,0.0
77.21661,26.472069,nc (complexity),0.00024751358900053214,0.0
-27.526117,2.5322754,time delay neural network,5.996492385234472e-05,0.0
-11.475555,-77.32891,estimation theory,5.996492385234472e-05,0.0
-3.7351162,30.042482,neurogenetics,5.996492385234472e-05,0.0
-50.472263,-25.261358,audio system measurements,5.996492385234472e-05,0.0
-15.538633,-2.6348944,mathematical model,0.00012729384171820406,0.0
-23.864998,3.4965315,tensor product network,0.00045750869452562085,0.0
28.239902,56.488358,eigenmode expansion,0.0008265139945761598,0.0
28.30205,-41.56294,terminology,0.0002780498168689204,0.0
58.187504,-51.145428,language policy,0.0003325228202664987,0.0
-39.366184,-34.23631,variable kernel density estimation,0.0006007506009079061,0.0
19.033436,-11.0254965,low-information rationality,0.0002929049319596896,0.0
20.17967,-47.717175,machine-readable documents,8.073872630935155e-05,0.0
-25.656347,-14.101198,synergetics (haken),0.00021370316064177352,0.0
10.882287,8.677704,psychology of religion,0.0002705993238336324,0.0
52.12016,44.55955,classical computing,0.0007142557577016667,0.0
-6.0789266,-45.06599,perceiver,4.03051510256598e-05,0.0
-26.200071,76.7242,special relativity,0.00034424682949943933,0.0
-40.62078,-76.857025,agroforestry,0.0005571563533097791,0.0
20.96952,75.25647,consistency model,0.000977194363624563,0.0
70.87332,19.70128,booleo,0.00031059113176266066,0.0
-1.1291662,80.46233,comparison of software for molecular mechanics modeling,4.925815714470351e-05,0.0
47.780003,-18.678501,virtual assistant,4.925815714470351e-05,0.0
5.693375,-26.81435,open innovation,4.925815714470351e-05,0.0
90.12041,-1.002042,császár polyhedron,4.3898725971707465e-05,0.0
-36.59601,9.996488,dragon naturallyspeaking,0.00023605712265318095,0.0
-44.928658,15.609762,risc-v,0.0001028721354082381,0.0
11.112547,-12.106909,executive function,4.3898725971707465e-05,0.0
-5.61938,77.50182,execution unit,4.511029109583252e-05,0.0
37.550503,72.67044,kqueue,7.791322688503009e-05,0.0
-47.042023,20.954615,computer numeric control,4.674590216451224e-05,0.0
-68.9293,7.9210396,open-source computing hardware,4.674590216451224e-05,0.0
54.091427,62.465355,half-precision floating-point format,4.674590216451224e-05,0.0
46.224724,7.161387,begging the question,7.736676071983347e-05,0.0
50.698837,-31.334888,applescript,0.00014780854992148696,0.0
-0.9723721,72.34747,directx,4.814422304130254e-05,0.0
-16.323956,11.507409,computational anatomy,4.814422304130254e-05,0.0
-81.32381,7.6330347,hasan m. elahi,4.814422304130254e-05,0.0
13.153263,-50.14164,digital curation,4.814422304130254e-05,0.0
62.360027,7.153902,equiconsistency,4.814422304130254e-05,0.0
-81.40664,8.168926,federated identity,4.814422304130254e-05,0.0
25.308641,-54.39082,record linkage,4.814422304130254e-05,0.0
-23.3221,44.325962,ideasthesia,4.814422304130254e-05,0.0
7.5061355,-31.359322,open access,4.814422304130254e-05,0.0
-49.59643,26.568094,iso 13567,7.379849045125426e-05,0.0
-20.691072,-23.491375,root locus,4.750450980457826e-05,0.0
-81.48619,7.888285,sophie calle,4.750450980457826e-05,0.0
-2.4120824,1.0312092,formal concept analysis,4.750450980457826e-05,0.0
0.14652234,89.16541,video core next,4.750450980457826e-05,0.0
-2.155152,42.416435,hermann friedmann,4.750450980457826e-05,0.0
-34.528957,31.38932,environmental audio extensions,4.750450980457826e-05,0.0
-78.185425,5.334492,refcam,6.789151124529141e-05,0.0
-60.240017,-30.584951,wiener filter,6.789151124529141e-05,0.0
-11.62706,-69.57254,hidden semi-markov model,9.731969185790791e-05,0.0
60.0261,26.310757,deadlock,6.789151124529141e-05,0.0
-36.56188,35.648827,acoustic camera,8.475410589858785e-05,0.0
-31.63919,50.208794,world blind union,4.7272210562079685e-05,0.0
49.766922,-6.906328,scikit-learn,4.6159621225339335e-05,0.0
-16.099113,-73.51466,covariance function,4.6159621225339335e-05,0.0
6.088253,-32.940155,international open data day,4.687732928240034e-05,0.0
11.07607,-11.910272,adaptive reasoning,4.125820901573375e-05,0.0
28.2052,56.561806,beam propagation method,4.125820901573375e-05,0.0
76.44346,-33.361034,convolutional code,4.125820901573375e-05,0.0
48.297016,2.2924292,ordered probit,7.546824345135226e-05,0.0
-37.506557,-29.859667,sequential minimal optimization,9.238410920471156e-05,0.0
-72.04922,-27.210945,generalized fourier series,4.864848836184654e-05,0.0
-62.310806,28.526714,collinearity equation,4.864848836184654e-05,0.0
38.83376,-52.175537,dialog systems,5.167709889387914e-05,0.0
49.484962,65.79762,c++11,8.420004256458875e-05,0.0
-48.062473,-12.640983,corner detection,5.167709889387914e-05,0.0
-35.095356,-48.909973,algebraic reconstruction technique,5.167709889387914e-05,0.0
63.904293,12.550654,cambridge university moral sciences club,5.167709889387914e-05,0.0
75.999146,-30.935617,reed–muller code,5.167709889387914e-05,0.0
-5.9962544,51.326427,peripheral drift illusion,5.167709889387914e-05,0.0
-21.926985,-44.672455,latent class model,0.00011058905576461425,0.0
35.093624,-59.67278,biomedical text mining,0.00027227934157291936,0.0
33.959755,-18.772121,change detection,7.416713587843879e-05,0.0
-85.98463,20.769384,route panorama,0.00021097792214545263,0.0
48.217834,62.583435,constructible number,4.667124479445332e-05,0.0
-1.6188792,-70.26231,principle of maximum caliber,0.00017584626578089727,0.0
2.73812,6.1924634,psychosis,4.667124479445332e-05,0.0
-60.0519,12.511809,smart grid,9.635426668384002e-05,0.0
17.69443,-61.758648,complex event processing,4.667124479445332e-05,0.0
19.558277,-38.97632,recursive bayesian estimation,4.667124479445332e-05,0.0
-25.521645,-37.2334,surveillance,4.667124479445332e-05,0.0
-10.143453,83.742775,unicity distance,0.0007515639899384751,0.0
-0.15522793,88.53235,qualcomm hexagon,4.667124479445332e-05,0.0
-16.285175,-33.486862,thoughtcrime,0.00022351476975126277,0.0
65.32764,-6.485281,relational grammar,0.00020305481039476392,0.0
14.310459,45.753582,robotics,9.635426668384002e-05,0.0
-11.552798,-23.200497,therapeutic assessment,0.00019919491804264308,0.0
-40.73453,19.452976,gesture recognition,0.00015088152408715652,0.0
-54.07004,-0.7735587,creative computing,0.00032661638404336607,0.0
-12.733457,-47.831547,neuroevolution,4.667124479445332e-05,0.0
-43.936005,68.63495,united states eye injury registry,4.447056779686324e-05,0.0
-3.6106791,88.42667,texas instruments,4.447056779686324e-05,0.0
-85.67426,-16.979671,correlative light-electron microscopy,0.0004584733333469426,0.0
-12.559591,-88.84741,bayesian statistics,0.001185035074991073,0.0
73.51041,13.896501,gf(2),0.0001290791210921554,0.0
-49.667347,11.746499,arduino,7.554126118521303e-05,0.0
-43.622864,-8.799551,variational autoencoder,5.004630815669092e-05,0.0
-94.91058,-5.4380484,virtual globe,5.004630815669092e-05,0.0
73.98678,-17.589588,comparison of survey software,0.00010306087587544786,0.0
16.193333,4.688439,limbic resonance,8.087286625931276e-05,0.0
34.43884,-17.1959,hierarchical temporal memory,5.004630815669092e-05,0.0
46.686638,4.9056106,selection bias,5.004630815669092e-05,0.0
28.17527,56.60001,scattering-matrix method,5.004630815669092e-05,0.0
3.7567525,-46.616203,coh-metrix,5.004630815669092e-05,0.0
-7.7440042,34.65928,autism,5.004630815669092e-05,0.0
-22.332676,-44.222694,determining the number of clusters in a data set,5.004630815669092e-05,0.0
75.611435,-31.08872,hamming distance,5.004630815669092e-05,0.0
-28.618366,13.209264,social map,5.004630815669092e-05,0.0
28.863802,-24.66452,national library service for the blind and physically handicapped,0.0018933331108789042,0.0
21.595766,83.44412,comparison of instruction set architectures,5.004630815669092e-05,0.0
-62.097424,26.575844,trifocal tensor,5.004630815669092e-05,0.0
65.608635,9.895922,boolean satisfiability problem,5.004630815669092e-05,0.0
49.653843,-4.3659096,decision stump,5.004630815669092e-05,0.0
-23.33019,-43.709667,nearest neighbor search,5.004630815669092e-05,0.0
-22.652487,-44.4104,spectral clustering,8.087286625931276e-05,0.0
-28.382938,-62.308136,lindblad equation,5.004630815669092e-05,0.0
-32.265434,46.68254,riddoch syndrome,5.004630815669092e-05,0.0
52.926815,-42.477642,semeval,0.00010239346359892847,0.0
-20.769005,-22.54583,coefficient diagram method,4.5359510287873585e-05,0.0
12.898493,-21.433626,data acquisition,4.5359510287873585e-05,0.0
-43.993156,6.6396713,comparison of application virtual machines,0.0001585648080988211,0.0
23.001484,-10.894049,issue tree,0.0001822035726574893,0.0
80.84707,-43.012,atsc standards,4.5359510287873585e-05,0.0
-61.9714,-43.16656,arithmetic function,4.5359510287873585e-05,0.0
-18.78817,61.752834,journal of marketing research,7.116107787467885e-05,0.0
-10.069938,-2.49082,mechanism (philosophy),4.5359510287873585e-05,0.0
24.14143,34.812416,solipsism,7.118364009561571e-05,0.0
-26.14647,-35.61876,center for intelligence and security studies,0.00201279041518838,0.0
-27.104692,-8.459336,systemography,4.531413268168525e-05,0.0
33.99737,26.76482,extended modal realism,0.00027615899440367657,0.0
-37.124138,-29.42689,polynomial kernel,7.460695507322244e-05,0.0
-9.437547,-67.2724,fermi's golden rule,4.531413268168525e-05,0.0
21.336945,78.523346,radeon,4.531413268168525e-05,0.0
-64.625946,4.2009583,metaverse,7.839268119893888e-05,0.0
-51.582222,-12.302899,material derivative,4.961426954423233e-05,0.0
44.61982,-8.251187,resampling (statistics),6.003042046633763e-05,0.0
76.48165,-33.444016,interleaver,6.003042046633763e-05,0.0
-13.074197,-16.370214,emergent behavior,6.003042046633763e-05,0.0
3.3515766,71.92178,compute kernel,5.856120981833211e-05,0.0
52.189648,17.95502,dualism (philosophy of mind),4.630177614068786e-05,0.0
-34.002705,20.66133,geoinformatics,4.6554868554518186e-05,0.0
-3.9834542,37.509727,developmental psychology,7.083267031449265e-05,0.0
-59.40752,10.78114,four-dimensional product,4.6554868554518186e-05,0.0
-4.8882785,-45.38177,gpt-2,4.6554868554518186e-05,0.0
0.05373822,25.086836,emotion,4.6554868554518186e-05,0.0
18.322062,30.748745,monism,4.9411381955022466e-05,0.0
0.08987654,51.277252,heautoscopy,4.9411381955022466e-05,0.0
31.311394,-22.155317,network documentation,0.0007618676597704963,0.0
-38.76712,56.661583,ocular neurosis,0.00028246667493548444,0.0
-21.172298,-22.75119,mathematical system theory,0.00011576560920069466,0.0
-33.747604,-19.849669,kolmogorov–arnold–moser theorem,0.0001570820818973407,0.0
-40.23225,64.827614,copiale cipher,0.0003241107056847739,0.0
58.363426,20.313894,truth-value semantics,4.275263992864228e-05,0.0
-16.114502,93.0849,render farm,0.0002674541159212387,0.0
52.978737,19.653193,multi-valued logic,0.0001375547924982059,0.0
-20.23532,-87.15623,richard m. karp,4.275263992864228e-05,0.0
-3.7617497,-26.342659,software development,5.3286990490900146e-05,0.0
-35.92032,28.529001,wilhelm scream,5.3286990490900146e-05,0.0
30.026285,24.513586,john dewey,5.3286990490900146e-05,0.0
-33.50627,52.355602,visual impairment,0.00041279670403874744,0.0
7.0610814,-28.189743,open text,5.3286990490900146e-05,0.0
-79.245964,1.3964813,cathal gurrin,5.3286990490900146e-05,0.0
12.076573,-12.215877,divergent thinking,5.3286990490900146e-05,0.0
82.52713,-33.9538,optical communication,5.3286990490900146e-05,0.0
5.529567,38.43904,alterity,5.3286990490900146e-05,0.0
-40.337616,1.2088993,morphological image processing,5.3286990490900146e-05,0.0
-14.831262,-69.64817,markov chain geostatistics,5.3286990490900146e-05,0.0
-36.860947,9.940093,automatic language translator,8.796353097500539e-05,0.0
-3.7099237,88.29851,omap,5.3286990490900146e-05,0.0
-27.577604,2.5249884,recurrent neural networks,8.733372890520503e-05,0.0
-4.3288393,-34.578182,criminal reduction utilising statistical history,5.3286990490900146e-05,0.0
88.793564,0.11121811,hauptvermutung,5.856120981833211e-05,0.0
-35.437363,63.05311,british optical association,5.5005259822489484e-05,0.0
12.245822,37.194008,dual consciousness,5.5005259822489484e-05,0.0
50.577496,-50.458626,cognate,4.762220312626516e-05,0.0
-4.410354,5.0903583,greedy reductionism,4.762220312626516e-05,0.0
-54.315483,48.104805,white point,4.810956127994834e-05,0.0
-81.79434,7.7208066,the invention of morel,4.810956127994834e-05,0.0
13.764774,-50.33743,data preservation,6.459556714990229e-05,0.0
11.167367,-12.106157,thought,6.459556714990229e-05,0.0
-2.4380515,-60.714794,black swan theory,6.459556714990229e-05,0.0
-7.920766,31.74679,erotomania,6.459556714990229e-05,0.0
16.480684,-28.812613,collaborative human interpreter,6.509536715452977e-05,0.0
-16.327007,-69.41814,quantum walk,5.173339892159983e-05,0.0
-68.64577,6.1297154,e-textiles,8.719907699921629e-05,0.0
15.854668,44.812088,information science,0.00041083188876919817,0.0
-7.5228024,-27.287863,the cipo-model,5.716897699581062e-05,0.0
-12.00823,-23.816792,treatment decision support,5.668998537436259e-05,0.0
-24.829966,73.0898,optical physics,5.668998537436259e-05,0.0
-0.2223374,-8.406206,decision trees,5.668998537436259e-05,0.0
-11.346515,9.015589,presence (telepresence),5.668998537436259e-05,0.0
14.790733,-63.42808,online video analytics,5.668998537436259e-05,0.0
-20.949608,-23.316872,steady state,5.668998537436259e-05,0.0
-41.038986,-32.81523,savitzky–golay filter,5.668998537436259e-05,0.0
-81.45759,7.3638854,dacast,5.668998537436259e-05,0.0
-43.43125,7.7439213,microsoft,5.668998537436259e-05,0.0
80.49876,-42.419838,telecommunications industry in china,5.668998537436259e-05,0.0
44.67693,-45.126553,metalinguistics,5.668998537436259e-05,0.0
11.40942,-12.252882,soar (cognitive architecture),5.668998537436259e-05,0.0
-14.5214615,-17.668245,action selection,5.668998537436259e-05,0.0
52.78431,43.04107,quantum cellular automaton,8.78533415497052e-05,0.0
30.506033,49.76274,flexibility method,5.537843965845001e-05,0.0
7.645546,77.65182,software lockout,5.537843965845001e-05,0.0
-12.116386,7.555474,spiritual ecology,5.537843965845001e-05,0.0
58.275925,20.258808,paradox,8.998074004442265e-05,0.0
-38.42067,-64.70069,line regression,5.537843965845001e-05,0.0
-16.78069,14.719764,cable theory,5.537843965845001e-05,0.0
13.625429,-20.683308,universal edit button,5.7291264182642346e-05,0.0
14.649546,-19.867989,content management system,5.7291264182642346e-05,0.0
-22.218498,-43.85922,consensus clustering,0.00011110927469055502,0.0
-18.331135,-12.823149,information ecology,5.4341511947094025e-05,0.0
30.96832,21.166735,constructivism in international relations,5.910639399117202e-05,0.0
59.03891,33.15165,kleene algebra (with involution),5.910639399117202e-05,0.0
-51.33838,-12.317763,dini derivative,5.910639399117202e-05,0.0
-68.44993,-25.087503,nonlocal operator,5.910639399117202e-05,0.0
-19.31999,-22.959328,state space representation,4.45845901641016e-05,0.0
78.987175,-36.167194,david j. c. mackay,6.480798416984756e-05,0.0
17.02428,23.998741,vocal learning,0.0001970309493131631,0.0
15.803046,-7.6125574,library of alexandria,6.480798416984756e-05,0.0
-21.86495,-62.06349,radiative transfer,6.480798416984756e-05,0.0
-49.277874,25.404707,x3d,6.480798416984756e-05,0.0
-16.021263,-55.805637,efficiency (statistics),6.480798416984756e-05,0.0
-8.62065,2.8664374,münchhausen trilemma,0.00011239225472015005,0.0
-45.172005,66.119965,neural adaptation,6.480798416984756e-05,0.0
-81.08918,7.7064867,blogtv,6.480798416984756e-05,0.0
-51.40042,-26.899609,bode plot,0.00010027536708502741,0.0
-40.593655,-75.38763,forest informatics,6.480798416984756e-05,0.0
58.16191,26.096952,no-win situation,5.3048360237633774e-05,0.0
-61.775326,-41.816444,vandermonde matrix,5.3048360237633774e-05,0.0
-22.365307,-44.26354,data stream clustering,4.7977438523535964e-05,0.0
-100.14875,-2.3509884,topoflight,4.7977438523535964e-05,0.0
-22.068207,-44.670063,hcs clustering algorithm,4.7977438523535964e-05,0.0
-4.5361924,-67.188866,entropy power inequality,4.9368572599677206e-05,0.0
0.2036669,-58.356766,analytical procedures (finance auditing),4.9368572599677206e-05,0.0
-78.96796,34.11801,hanbury brown and twiss effect,4.9368572599677206e-05,0.0
73.31478,-18.040934,comparison of deep-learning software,4.9368572599677206e-05,0.0
32.805656,-32.922455,semantic mediawiki,5.5340480022333875e-05,0.0
-75.76819,35.489044,apparent magnitude,5.5340480022333875e-05,0.0
-45.205505,66.08385,dark adaptor goggles,7.583853227014623e-05,0.0
-34.723366,-8.355728,source coding,0.0003096453158845763,0.0
-29.550592,35.44907,precedence effect,0.0002450034950188943,0.0
6.651532,2.8940203,ethical intuitionism,7.246175872517912e-05,0.0
2.5111332,-47.26854,tf-idf,0.0003343193924081735,0.0
53.952614,55.50113,byte,0.00013351036142073225,0.0
68.08869,-9.766192,semantic net,0.0002933129789089851,0.0
-25.683746,60.90558,transsaccadic memory,0.0005556854910250217,0.0
1.2267642,-88.01406,rare disease,0.00020731545687472115,0.0
-67.676765,-26.551105,discrete fourier transform,7.246175872517912e-05,0.0
36.30848,-34.03394,federated search,0.0003171251693316854,0.0
54.142975,-68.66592,virtual education,0.00036233531846816295,0.0
-19.821384,-22.7906,stable polynomial,0.0009585835169901472,0.0
27.221443,-41.615177,named-entity recognition,4.5564947278192986e-05,0.0
33.17248,78.06869,bus contention,0.00020390781063139203,0.0
-6.7386417,-45.07492,attention (machine learning),7.411036936908273e-05,1.0
-10.458319,74.127174,five-minute rule,7.867478601748175e-05,0.0
62.60262,33.543213,systemverilog dpi,7.867478601748175e-05,0.0
-0.8554619,88.64085,intel clear video,0.00033551478241709316,0.0
61.15556,-17.374008,relation (mathematics),0.00013201667550921718,0.0
68.3907,3.7619147,categorical logic,0.0008538950439268236,0.0
-70.907,-26.250084,quantum fourier transform,4.5564947278192986e-05,0.0
