X,Y,Z,item,pagerank,chosen
6.440052,15.70619,-11.512542,physicalism,9.237072978867042e-05,0.0
-1.8169429,21.710777,-2.2373538,troxler's fading,4.385497747412656e-05,0.0
-3.3335989,23.62262,-1.8783871,the dress,4.5840043500775005e-05,0.0
-2.0009866,-4.1723747,1.8723997,recurrent neural network,4.5840043500775005e-05,0.0
2.5193415,-16.192871,-19.174267,vocabulary-based transformation,4.5840043500775005e-05,0.0
-4.188225,-10.687667,20.451172,circulant matrix,0.00041241977994802275,0.0
-18.313072,-5.1096673,-2.8144972,free software,9.518389725557878e-05,0.0
-9.767152,-10.483971,1.4531064,"extract, transform, load",0.0001505074016988893,0.0
-27.97228,2.0401468,-0.7291494,google glass,0.0002685220654102589,0.0
-3.4055738,23.852898,-1.2989259,checker shadow illusion,0.00015600296178216297,0.0
-1.2538353,15.020624,-0.8844772,misophonia,4.3523137489809193e-05,0.0
5.717189,-1.4154975,-12.234753,case-based reasoning,0.0004947529170580853,0.0
-0.21272095,8.981017,-3.7623553,bursting,0.0007610085318614017,0.0
-8.50501,2.7651405,4.170107,audio mining,4.269696013756712e-05,0.0
-4.1344986,-10.930158,20.649681,toeplitz matrix,0.00041667975471807746,0.0
-19.298471,-7.2452664,2.4736767,base class library,0.001319656643724539,0.0
-9.120282,-4.3750577,0.26423925,computer-aided diagnosis,0.00012240937883726226,0.0
3.5681164,1.8257593,21.873123,mie theory,9.010775387090866e-05,0.0
-18.883312,7.829114,13.299118,stereoscopy,0.0005589857552087834,0.0
-8.297761,21.659082,-4.987371,city university test,5.41478907122231e-05,0.0
-4.3947,-15.965217,2.0652108,principal component analysis,5.41478907122231e-05,0.0
-4.065047,-10.890358,11.034575,multivariate kernel density estimation,0.0008745985699472705,0.0
0.06441727,20.538635,14.928172,tensor core,5.41478907122231e-05,0.0
-5.787111,6.3928676,15.525607,virtual prototyping,9.150983730901697e-05,0.0
-12.180175,-9.615767,0.5997595,artificial intelligence and law,5.41478907122231e-05,0.0
3.4150262,24.263628,-7.085272,graz school,5.41478907122231e-05,0.0
3.7225993,-9.94926,-0.36031976,grey box model,5.41478907122231e-05,0.0
-5.8045635,22.739363,-1.913291,entoptic phenomenon,5.41478907122231e-05,0.0
-9.585693,-0.2081772,-20.45068,bandwagon effect,5.41478907122231e-05,0.0
-9.281292,-13.449498,8.764852,non-negative matrix factorization,0.00041235196435266265,0.0
-0.7899275,-8.094774,-5.2617745,cause–effect graph,8.037289360546126e-05,0.0
3.9829905,-2.2882786,-6.7408814,common sense,0.00013254852648499817,0.0
-6.2557063,1.2248011,2.597512,ai effect,5.593455401882165e-05,0.0
4.668748,20.062387,11.455945,true performance index,4.3567472307943743e-05,0.0
-0.17427227,22.220224,-1.8190317,mirage,5.068384791957649e-05,0.0
-1.9535995,20.601833,11.472628,intel quick sync video,5.068384791957649e-05,0.0
23.355782,11.687195,-0.40213618,nand logic,5.068384791957649e-05,0.0
10.849757,-21.517254,1.6816438,stochastic control,0.00014650186574047223,0.0
11.584897,7.392725,9.0876255,moore's law,5.068384791957649e-05,0.0
3.160349,-11.032983,0.6909857,nonlinear system identification,0.0006259553065587572,0.0
5.029205,11.0910425,-7.7765822,truenorth,5.068384791957649e-05,0.0
6.7195325,-0.9480939,-11.411314,ripple down rules,7.991977932213133e-05,0.0
-12.404172,-0.91264504,-9.761423,evolutionary computation,5.068384791957649e-05,0.0
1.8058442,-14.728245,-4.059749,intelligence analysis,5.068384791957649e-05,0.0
-8.5214405,1.7498317,22.883743,adjustable-focus eyeglasses,5.068384791957649e-05,0.0
0.56047255,6.775631,0.1445726,quantum neural network,5.068384791957649e-05,0.0
-9.239537,-10.63609,1.4730992,data extraction,7.991977932213133e-05,0.0
6.5791445,5.4099207,20.87546,advanced simulation library,5.068384791957649e-05,0.0
-3.2940972,24.044466,-0.7959396,lilac chaser,5.068384791957649e-05,0.0
-28.66801,-1.7003909,-6.415988,body worn video,5.068384791957649e-05,0.0
10.0113125,-11.50233,9.380891,information theory and measure theory,5.068384791957649e-05,0.0
1.9510263,23.013885,-11.078475,gestaltzerfall,8.483758232747431e-05,0.0
-8.856342,2.8070934,2.159428,speaker recognition,5.068384791957649e-05,0.0
10.976499,10.204225,-8.932102,consensus reality,5.068384791957649e-05,0.0
-0.39285523,8.503776,20.9955,physical neural network,5.068384791957649e-05,0.0
22.755144,-8.631258,10.440924,erasure code,5.068384791957649e-05,0.0
22.819042,-8.45218,10.388212,binary erasure channel,7.991977932213133e-05,0.0
-0.4151325,8.7150345,20.88107,deep learning processor,0.00013812396878707604,0.0
-9.247194,8.796582,-13.752551,physiological psychology,5.068384791957649e-05,0.0
2.207693,-6.3176064,21.316433,jpeg 2000,0.00030771038034757965,0.0
15.359614,10.129158,2.7757447,ieee 1164,5.068384791957649e-05,0.0
-0.7695799,20.618341,14.611346,amd,5.068384791957649e-05,0.0
-4.1120443,-9.352194,22.03025,jan mikusinski,5.068384791957649e-05,0.0
-9.045383,9.074993,-0.7269735,head direction cells,5.068384791957649e-05,0.0
22.764463,-8.938011,11.382835,online codes,0.0001001539252519922,0.0
-14.880968,13.750526,-11.062012,screen reading,4.4795509822406826e-05,0.0
16.506628,6.396022,-2.4576716,supervaluationism,0.00045721832724787014,0.0
-18.288698,-16.849834,-10.224289,information architecture,9.971585669817806e-05,0.0
-11.779192,-0.5640765,2.3720539,light stage,4.4795509822406826e-05,0.0
-1.486612,7.197158,11.502649,electronic circuit simulation,9.931741674514726e-05,0.0
-25.560823,5.622015,0.6868312,optical head-mounted display,4.4795509822406826e-05,0.0
3.613461,11.983442,-14.55733,animal cognition,0.00017034376970334424,0.0
-3.3463295,-10.987585,11.488095,mean-shift,4.4795509822406826e-05,0.0
20.669092,-1.5501441,-3.9994106,predicate functor logic,6.905308796034604e-05,0.0
-7.7971363,7.667552,7.567925,sound recognition,0.00025769083547859167,0.0
-5.0715947,-0.50794274,21.967398,blind deconvolution,6.505205219997409e-05,0.0
-14.0459795,16.089336,-4.263412,bates method,6.505205219997409e-05,0.0
7.22584,17.053265,4.0005093,adapteva epiphany,0.0002110997369255026,0.0
-14.082471,12.0911455,-1.2712975,range imaging,4.2397081758496336e-05,0.0
8.260085,-3.3460507,-12.040754,conceptual blending,4.2397081758496336e-05,0.0
22.602072,5.407048,-8.231458,peirce's law,7.244371136175254e-05,0.0
-0.4714425,24.881285,1.6449322,motion aftereffect,4.2397081758496336e-05,0.0
-4.722886,-11.84898,-5.1749425,glove (machine learning),6.875291546289807e-05,0.0
-1.1520505,-10.531165,10.861068,cover's theorem,4.2397081758496336e-05,0.0
3.5674083,-2.6849926,3.0276163,perceptual control theory,0.00033968696800052713,0.0
0.32182825,-20.47329,8.721209,cerebellar model articulation controller,0.00045808955519903725,0.0
8.349735,-14.848163,-2.2606676,sentiment analysis,0.00043459615387132625,0.0
7.433107,-0.72472084,21.077831,weakened weak form,0.00034713578506861725,0.0
0.2289126,-15.503368,16.453068,radial basis function,0.0011333720467763598,0.0
-14.836544,19.461409,-5.957159,eyeglass prescription,0.0005400491834503247,0.0
-13.648847,5.6143427,-7.9530244,bioinformatics,4.2397081758496336e-05,0.0
22.98196,-9.038695,10.864451,tornado codes,4.2397081758496336e-05,0.0
-1.3725853,-1.2010384,-7.083389,theory of justification,6.174574160687373e-05,0.0
5.442756,17.697523,-11.513864,phenomenology (philosophy),6.174574160687373e-05,0.0
2.5932121,15.010711,-11.681363,neural correlates of consciousness,6.174574160687373e-05,0.0
-10.662326,23.178036,-3.470514,primary colors,0.00021902498679120326,0.0
-7.9966626,-1.8757614,-20.357685,collective behavior,6.174574160687373e-05,0.0
-2.5218227,14.900176,17.10595,heterogeneous-compute interface for portability,6.174574160687373e-05,0.0
14.6145115,10.124717,-12.40357,internal realism,6.174574160687373e-05,0.0
-20.268124,17.532848,-6.0297875,emission theory (vision),0.0004970390855197403,0.0
-7.1248345,8.972697,7.830678,audio signal processing,6.174574160687373e-05,0.0
-7.978067,-0.31790492,4.4913545,speech synthesis,9.057275700553814e-05,0.0
-17.798326,16.6315,5.9969616,full spectral imaging,6.174574160687373e-05,0.0
-11.42214,-3.9437592,-0.57582253,deepmind,7.309616720081091e-05,0.0
-13.310971,3.1050692,-10.888073,genetic programming,4.603494152269062e-05,0.0
-2.0402067,-1.2126373,18.055428,sallen–key topology,4.603494152269062e-05,0.0
9.642955,-14.653727,12.101416,kolmogorov equations (markov jump process),4.603494152269062e-05,0.0
-0.40579236,24.659071,2.6119678,jerkiness,0.00036928004044040833,0.0
13.707069,-1.7396685,22.156633,infinite difference method,4.31369272155838e-05,0.0
-15.666196,16.049929,-7.685854,dissociated vertical deviation,0.0009428232816911693,0.0
14.766818,9.0203495,-8.210422,anekantavada,5.264109432354413e-05,0.0
8.715802,-15.038932,-13.941137,transcript (programming language),5.264109432354413e-05,0.0
3.2936187,-19.579767,18.229336,convolution power,5.264109432354413e-05,0.0
-11.246844,1.9301467,23.200247,wavefront sensor,5.264109432354413e-05,0.0
0.94282067,15.272262,12.793269,x86,5.264109432354413e-05,0.0
-4.4726887,-11.534972,22.402134,divisor sum identities,5.264109432354413e-05,0.0
-7.981415,1.0056754,1.961232,windows speech recognition,5.264109432354413e-05,0.0
21.12105,-0.7369221,-5.8375387,prior analytics,0.0007255523781745669,0.0
-2.2905514,8.555392,-4.489901,electrophysiology,0.00019974220317877346,0.0
-3.5951061,13.511093,16.946856,direct3d,0.00019038206432568698,0.0
9.493289,4.5928497,19.133093,interval arithmetic,0.00019096809255162228,0.0
26.59528,6.765936,3.5323775,punnett square,0.00010846199300359548,0.0
4.853837,-6.4276896,-22.48367,translation,0.0001859324265901673,0.0
7.378931,-21.97058,7.4589906,adaptive control,0.0001628391223391977,0.0
-6.5628414,-1.6416675,-7.137178,artificial life,6.846820132193172e-05,0.0
22.091518,-8.091081,10.996831,tornado code,0.00013084276196836925,0.0
-9.148374,25.842102,0.63658047,shadow and highlight enhancement,6.846820132193172e-05,0.0
2.52929,2.2934911,-1.8320968,robotic paradigm,0.00022894219935693652,0.0
19.058233,2.9293406,-6.1040516,type theory,9.328136550760333e-05,0.0
-7.1679797,-3.4118514,-17.800417,collective unconscious,6.846820132193172e-05,0.0
10.987416,-5.1161427,11.397655,brownboost,0.00015372352630909825,0.0
-9.675086,-6.0756893,-10.415734,citizen science,0.00010976752768789514,0.0
2.5907528,-19.916769,7.2193747,generalized filtering,0.0006967222628394194,0.0
-3.3281083,-12.346515,-12.432795,compound-term processing,0.0002981662230564496,0.0
-13.568438,13.729852,-1.5421065,looming,6.846820132193172e-05,0.0
21.860128,-1.7514293,0.5638032,statistical classification,0.00020299448020697226,0.0
-4.88524,-10.943413,-3.4295435,gpt-3,0.00015372352630909825,0.0
0.5370682,-10.306391,9.88211,relevance vector machine,0.0002481954770692443,0.0
-20.462399,0.11097325,6.6043644,industry 4.0,6.846820132193172e-05,0.0
-13.086956,17.754084,-6.21472,diplopia,9.902209484546726e-05,0.0
-9.743285,5.0477085,-6.489216,parallel constraint satisfaction processes,0.00015726836042771042,0.0
-11.688906,0.24549286,-13.418288,extended mind thesis,0.00011601218303860137,0.0
7.04407,-2.7676349,-11.814008,duck test,0.00032783446104125497,0.0
9.565005,0.1748843,22.665997,discrete element method,4.829553453206482e-05,0.0
2.4802773,-17.540648,-13.331174,apache nutch,4.829553453206482e-05,0.0
25.177744,4.9016733,-1.4498873,propositional logic,9.887953106765788e-05,0.0
-9.483809,-1.8925594,-17.926702,herd behavior,0.00032180701241482347,0.0
7.77232,4.179535,0.79850143,belief decision matrix,0.000315253579856181,0.0
-21.931376,1.7430581,-4.875543,personal wiki,0.0005421251846789417,0.0
-3.751474,-1.1257348,18.496319,multivariate interpolation,0.00015049763993021218,0.0
-5.2593207,-3.9274633,-23.035072,superorganism,4.074102249212136e-05,0.0
13.692751,-2.5667136,22.34979,upwind differencing scheme for convection,0.0007004288387264311,0.0
-13.488741,-15.409807,1.6552172,the minority report,6.345987744993712e-05,0.0
-10.846254,14.29292,-2.7589738,astigmatism (eye),0.0004915438117914449,0.0
-9.540823,19.80336,-8.100166,visual impairment due to intracranial pressure,0.00021001042457312994,0.0
1.5562192,-14.702594,-3.8416154,intelligence cycle management,0.0001748705994955502,0.0
11.482017,-19.172993,9.785611,gauss–markov process,0.0001920350891118178,0.0
-9.379295,-8.535567,-15.048625,customer engagement,0.00035046923927081243,0.0
-6.7098446,-6.965064,-12.294306,social commerce,8.790533916447361e-05,0.0
-1.264038,-10.318071,11.040486,kernel methods for vector output,0.00027133173326113837,0.0
11.4626665,-4.2561007,-26.755905,language mooc,0.0004230214253943255,0.0
1.9322499,-0.268054,-14.638404,lida (cognitive architecture),5.361889371559522e-05,0.0
-10.976814,-16.356798,-13.337705,web archiving,8.244590911425964e-05,0.0
-1.0724498,-9.140162,15.39328,transfer function,5.361889371559522e-05,0.0
-11.668129,10.113846,13.816836,"comparison of cad, cam and cae file viewers",5.361889371559522e-05,0.0
-5.945242,6.1693215,-17.713339,feeling,5.361889371559522e-05,0.0
-4.5661235,10.4113,8.667213,signal (electrical engineering),5.361889371559522e-05,0.0
2.4450753,14.492111,17.090633,partitioned global address space,5.361889371559522e-05,0.0
-3.9985626,-11.138739,20.810938,hankel matrix,5.361889371559522e-05,0.0
-6.417382,3.0485373,-2.2971597,adaptive resonance theory,4.6350379884645715e-05,0.0
5.6234593,1.7993687,-7.545912,moral emotions,4.6350379884645715e-05,0.0
8.839975,-3.9592788,14.451325,reliability (statistics),5.494848382677074e-05,0.0
-6.3588824,-10.83333,17.753174,extreme learning machine,0.00022180644606648118,0.0
22.2954,2.2716537,-9.0702715,paul of venice,4.7331965795409045e-05,0.0
7.788946,6.664192,13.828725,behavior informatics,4.7331965795409045e-05,0.0
12.4746065,-6.318517,9.542537,decision list,4.7331965795409045e-05,0.0
-12.47321,-12.000766,15.682594,correlation function,4.7331965795409045e-05,0.0
24.994604,-8.667759,2.902117,real tree,4.7331965795409045e-05,0.0
17.2922,-2.2613163,-11.026574,relational database,4.476780112672779e-05,0.0
13.166204,-11.01696,-10.325208,watson (computer),0.00011392125994890559,0.0
12.152756,-18.040817,9.999507,markov chain mixing time,4.476780112672779e-05,0.0
12.317036,-6.308086,-22.612198,newspeak,0.0001288569626025163,0.0
-0.24248794,-3.100027,19.198532,low-pass filter,6.024710717412664e-05,0.0
6.5643754,-3.1595182,-18.675552,quantitative comparative linguistics,6.024710717412664e-05,0.0
-16.811247,19.558006,-4.338784,prentice position,6.024710717412664e-05,0.0
-1.4670678,-10.276227,10.987919,kernel method,0.00014862131377652393,0.0
-3.6167822,-16.63461,13.754504,bayes linear statistics,6.709818068000546e-05,0.0
-7.8101196,1.5729055,-25.01828,facilitator,4.232588812969178e-05,0.0
-1.8935751,-5.531309,14.434354,transient response,4.232588812969178e-05,0.0
-8.439383,18.334557,-2.9334545,philosophical theory,6.860040312039092e-05,0.0
11.04284,-4.7412486,-26.943804,tandem language learning,4.232588812969178e-05,0.0
-6.7294025,-9.990102,-14.943248,filter bubble,7.814975105726183e-05,0.0
6.5715413,16.883373,10.129762,addressing mode,4.232588812969178e-05,0.0
5.326951,-1.2054555,1.2888894,transient state,4.232588812969178e-05,0.0
9.63124,-15.367815,11.700244,continuous-time markov process,5.3347227413551385e-05,0.0
-10.639809,18.32049,-7.5732718,stereopsis recovery,5.3347227413551385e-05,0.0
3.0189755,15.407179,12.553078,sse2,5.3347227413551385e-05,0.0
-13.717963,-16.35416,-11.486897,enterprise content management,5.0751383098928424e-05,0.0
23.581123,10.586463,3.6159022,and-inverter graph,5.0751383098928424e-05,0.0
23.509192,-10.664415,15.478148,digital multimedia broadcasting,5.0751383098928424e-05,0.0
1.4454255,10.504078,-18.162153,metacognition,5.0751383098928424e-05,0.0
-15.282278,-5.071115,13.736172,digital image correlation,5.0751383098928424e-05,0.0
-5.184966,1.0474676,-16.664497,evolutionary epistemology,5.0751383098928424e-05,0.0
5.4706554,-9.858298,-9.885603,metamodeling,5.0751383098928424e-05,0.0
-11.555707,-9.273373,1.3837161,computer-assisted legal research,5.0751383098928424e-05,0.0
14.898796,13.823294,-8.80832,speculative realism,5.0751383098928424e-05,0.0
3.6807518,12.483245,-14.605106,cephalopod intelligence,5.0751383098928424e-05,0.0
6.388986,4.0809865,-7.234425,self-stereotyping,5.0751383098928424e-05,0.0
4.0420713,-23.613756,6.417088,bellman equation,5.0751383098928424e-05,0.0
-21.146822,17.555986,-4.2930703,nictitating membrane,5.0751383098928424e-05,0.0
11.248133,-4.1140103,-27.726913,the alpheios project,4.3188982826961004e-05,0.0
-18.394432,15.776076,5.08468,imaging spectrometer,4.3188982826961004e-05,0.0
-4.5550346,1.7626054,10.528179,differentiable function,6.771209084136151e-05,0.0
-18.651527,-9.074396,-6.032637,open knowledge,5.0838186210647166e-05,0.0
0.20815106,-18.513775,15.460265,gradient-enhanced kriging,5.0838186210647166e-05,0.0
-2.0795295,1.0829428,-0.7590676,google brain,5.0838186210647166e-05,0.0
7.4596353,-16.560478,8.983689,piecewise-deterministic markov process,0.00020254071831828023,0.0
-20.449835,1.6337105,-4.753077,mental literacy,5.0838186210647166e-05,0.0
2.586598,-22.81997,3.591916,predictive learning,5.0838186210647166e-05,0.0
22.023531,3.6238768,-9.435235,jean buridan,5.0838186210647166e-05,0.0
15.115026,-5.3161707,7.002544,discrete choice,5.0838186210647166e-05,0.0
14.416959,-4.534771,7.57084,brier score,0.00026632292237913096,0.0
16.986294,6.129908,-2.2933722,degree of truth,5.0838186210647166e-05,0.0
-8.539135,-13.341161,-5.6773334,zellig harris,5.0838186210647166e-05,0.0
13.104938,-5.1905055,9.318623,logistic model tree,5.0838186210647166e-05,0.0
-17.721365,6.0278873,-1.8262435,ubiquitous computing,0.00043327267176650755,0.0
20.696531,4.5034256,-8.060434,boolean algebra topics,0.00014894388126944255,0.0
2.3427773,-18.741316,2.9511592,genetic algorithms,5.0838186210647166e-05,0.0
-9.810251,1.4034133,25.360893,angular diameter distance,8.343615993336322e-05,0.0
5.5475655,20.547716,9.840378,cpu core voltage,5.0838186210647166e-05,0.0
-1.9110839,25.118893,1.6275758,barber's pole,5.0838186210647166e-05,0.0
-18.536034,0.92306197,3.1359012,home automation for the elderly and disabled,5.0838186210647166e-05,0.0
-6.241572,13.40687,3.5389907,binaural fusion,5.0838186210647166e-05,0.0
-7.968844,27.521145,-1.7335529,pentachromacy,5.0838186210647166e-05,0.0
-9.627576,11.788652,4.272508,human bycatch,9.07703914390974e-05,0.0
2.6073952,-22.658737,3.62018,reinforcement learning,5.0838186210647166e-05,0.0
1.0593739,-2.1880417,15.076814,rl circuit,5.0838186210647166e-05,0.0
3.9186394,-4.7183847,-6.506315,triz,5.0838186210647166e-05,0.0
7.655975,-1.6586872,-19.41061,proto-language,6.0358695711317976e-05,0.0
-14.356817,19.645393,-2.214657,american optometric association,6.0358695711317976e-05,0.0
8.314102,13.562574,9.415326,hardware for artificial intelligence,0.00010189594857504775,0.0
-12.35319,-12.165939,2.8143458,bayesian inference,0.0001513966514705426,0.0
4.285428,5.2285013,-17.969568,schema (psychology),9.760594965720593e-05,0.0
-18.879616,-7.4334455,-5.9039383,open source,4.826878618058825e-05,0.0
6.3784833,-20.590803,8.347268,pulse-width modulation,4.826878618058825e-05,0.0
17.088104,13.262457,2.7659173,systemverilog,4.826878618058825e-05,0.0
5.5568423,-0.5497731,26.177813,performance tuning,4.826878618058825e-05,0.0
-6.4052076,9.242167,-12.270407,psychoneuroimmunology,4.826878618058825e-05,0.0
-13.856082,15.6479845,-4.0481973,irlen syndrome,4.826878618058825e-05,0.0
7.3140926,-16.354206,9.100179,dynamical system,4.826878618058825e-05,0.0
-9.729532,20.176476,-8.034875,tangible symbol systems,0.0001789149084561028,0.0
-12.405194,6.4552975,4.1039186,facial recognition system,5.10846199229433e-05,0.0
1.7849914,14.364513,9.393941,arm architecture,5.10846199229433e-05,0.0
14.181224,-19.482069,9.847626,quantum finite automata,5.10846199229433e-05,0.0
2.5986931,-4.6536055,-8.681229,problem statement,5.693391829214331e-05,0.0
-7.373807,1.9307523,3.2208755,alpac,5.693391829214331e-05,0.0
0.44734776,3.1676357,15.539739,electrical impedance,5.693391829214331e-05,0.0
4.0292864,-3.3452709,-9.015422,abductive reasoning,5.693391829214331e-05,0.0
-17.865421,15.948812,-8.233401,accommodation (eye),5.693391829214331e-05,0.0
-15.842282,-3.4721642,11.996551,digital art,5.183490245165688e-05,0.0
-28.338747,-3.2253075,-8.469609,personalized marketing,5.183490245165688e-05,0.0
6.4529667,-20.55792,8.501381,pulse-density modulation,0.00011814968423961383,0.0
0.76328784,-15.116046,-3.4736192,all-source intelligence,5.183490245165688e-05,0.0
-1.8069255,3.345692,24.635956,active optics,5.183490245165688e-05,0.0
-0.59152997,14.923386,18.943352,lib sh,8.420307561311492e-05,0.0
-13.898671,12.670156,11.553506,3d data acquisition and object reconstruction,5.183490245165688e-05,0.0
0.9495524,4.015455,-10.759689,categorical perception,5.183490245165688e-05,0.0
17.873148,10.316228,16.880962,floating-point arithmetic,5.183490245165688e-05,0.0
-9.275896,-4.5724244,17.780622,mellin transform,5.183490245165688e-05,0.0
-10.568101,-8.971512,-12.261917,social translucence,5.183490245165688e-05,0.0
6.6694818,-20.56792,9.1538315,robust control,5.183490245165688e-05,0.0
-20.191288,7.3265224,0.77941906,radio-frequency identification,5.183490245165688e-05,0.0
16.989815,-8.886233,-9.027713,logico-linguistic modeling,5.969932370454917e-05,0.0
-0.65915585,13.799151,18.59085,directcompute,0.0002157141007079965,0.0
5.9252367,-12.295151,-1.054504,prediction,7.689905509931446e-05,0.0
1.3099061,-12.091363,-8.939953,on intelligence,4.540790961854415e-05,0.0
20.572351,-0.92341405,-6.678808,extension by definitions,4.540790961854415e-05,0.0
6.275135,0.070232384,24.991188,multiphysics,4.540790961854415e-05,0.0
-9.491903,-7.9032083,-5.6594653,factor analysis,0.0008996726206362104,0.0
-5.474819,16.303843,-4.111653,associative visual agnosia,0.00011564370735784899,0.0
-6.220365,-10.605396,18.149351,random matrix,0.00012870201932902147,0.0
-8.287177,-13.817441,-7.55902,word vector,7.261628392913759e-05,0.0
4.5981717,-4.5333877,-8.103937,cyc,7.261628392913759e-05,0.0
-20.287594,-0.9828342,15.289582,cinerama,7.212924098978946e-05,0.0
-6.7277865,-3.1423316,-4.2726383,evolutionary algorithm,4.395308062001379e-05,0.0
-10.264387,-8.08568,-11.647885,social computing,4.395308062001379e-05,0.0
-9.804882,0.7593784,23.730022,greenwood frequency,5.033487144519352e-05,0.0
5.949753,3.501344,-2.7107475,sensemaking,5.033487144519352e-05,0.0
5.375259,-10.581714,-6.3811235,document management system,4.640973468389721e-05,0.0
-15.12045,24.446882,-4.49685,linguistic relativity and the color naming debate,4.640973468389721e-05,0.0
-0.28711367,21.947987,-4.0951266,emmert's law,4.927266635328109e-05,0.0
-0.14879248,21.548183,-2.5662577,gravity hill,8.076062215915282e-05,0.0
-18.277071,7.082931,10.101105,stereophotogrammetry,4.927266635328109e-05,0.0
-7.5415263,7.5874815,-14.318938,experimental psychology,4.927266635328109e-05,0.0
-10.389214,7.0298095,15.081726,model-based definition,4.927266635328109e-05,0.0
11.403889,-6.881567,-19.830744,automated paraphrasing,5.7666361816060714e-05,0.0
23.125277,6.489619,-0.88765997,boolean algebras canonically defined,5.7666361816060714e-05,0.0
-9.799334,1.4308138,25.418285,solid angle,5.7666361816060714e-05,0.0
6.029663,-16.500978,16.914413,gradient descent,5.7666361816060714e-05,0.0
-9.8376875,1.4380215,25.374132,visual angle,5.7666361816060714e-05,0.0
-0.69346255,-9.380757,12.009109,mercer's theorem,5.7666361816060714e-05,0.0
2.5393293,-21.042887,8.665518,pid controller,5.7666361816060714e-05,0.0
-10.381881,0.7215067,23.161968,william happer,5.7666361816060714e-05,0.0
-4.49748,-11.57694,22.417807,möbius inversion formula,5.7666361816060714e-05,0.0
-15.411735,16.723928,-8.807935,strabismus,5.7666361816060714e-05,0.0
-8.791373,-14.409379,7.5308757,nonlinear dimensionality reduction,5.7666361816060714e-05,0.0
9.955162,-16.917494,-14.109655,comparison of programming languages,5.7666361816060714e-05,0.0
-1.4926746,-6.1555047,-6.9542866,creative problem solving,5.7666361816060714e-05,0.0
7.7556725,-17.403065,8.6671095,hybrid automaton,4.875930417168538e-05,0.0
6.1407123,10.224596,-18.884132,situation awareness,5.033487144519352e-05,0.0
5.1232047,21.10755,-6.888103,apophenia,5.033487144519352e-05,0.0
-7.9616413,-0.48891583,4.5484986,speech coding,5.011780267442474e-05,0.0
9.271011,-12.599225,-14.571163,natural language programming,5.011780267442474e-05,0.0
-10.720302,-6.5382714,17.166239,bispectrum,7.847173331448534e-05,0.0
8.464094,-13.943704,-10.291424,modeling language,5.011780267442474e-05,0.0
2.6942146,11.946306,-12.280104,spindle neuron,4.528598443269726e-05,0.0
1.8256605,-11.144965,8.325254,fisher kernel,7.628830560203368e-05,0.0
3.8349314,14.018244,21.489492,functional programming,5.0766213317383514e-05,0.0
-10.222992,-5.7174397,-14.803224,organismic computing,5.0766213317383514e-05,0.0
-21.118769,4.033063,-12.636768,the beginning of infinity,5.0766213317383514e-05,0.0
5.5576077,-12.897038,-15.376368,jargon,5.0766213317383514e-05,0.0
-6.6880245,12.9495535,3.882273,perceptual-based 3d sound localization,5.0766213317383514e-05,0.0
18.932478,-9.962474,-9.519997,chunking (psychology),5.0766213317383514e-05,0.0
6.660997,-2.582179,-11.699567,i know it when i see it,5.0766213317383514e-05,0.0
-3.3816824,-14.889378,-19.54124,business semantics management,5.0766213317383514e-05,0.0
0.6662469,-2.9846935,1.6691109,people in systems and control,5.0766213317383514e-05,0.0
-6.617159,13.257647,3.712323,spatial hearing loss,5.0766213317383514e-05,0.0
12.574357,18.447018,14.355348,serial ata,4.9098039872971254e-05,0.0
-5.9868526,-10.016447,21.149347,multidimensional discrete convolution,4.9098039872971254e-05,0.0
7.748619,4.2545495,1.0394272,decision-matrix method,7.797846777040789e-05,0.0
3.1942275,13.320638,-10.518755,problem of other minds,7.115052688044081e-05,0.0
23.92088,6.108843,-0.49728858,heyting algebra,7.115052688044081e-05,0.0
4.6792145,5.5765386,-5.915073,folk psychology,7.115052688044081e-05,0.0
-4.684434,-25.340261,6.8932114,sustainable forest management,4.989153764743936e-05,0.0
19.83495,-4.530082,-10.203931,relation algebra,5.146997311248022e-05,0.0
-9.353372,9.187433,-23.526978,ecological psychology,5.146997311248022e-05,0.0
24.192028,-4.374568,9.1250725,irving s. reed,5.537590923027456e-05,0.0
-2.0494478,14.941851,17.394125,rocm,0.0008508101569805361,0.0
5.4800296,-3.169877,-7.7196884,pdca,0.0003896130848874888,0.0
25.841911,7.785559,5.5847607,don't care condition,9.127039628686846e-05,0.0
-0.75946414,-3.195046,9.250809,feature selection,5.08179078697436e-05,0.0
-12.027395,2.1573246,7.405267,1 the road,0.00037217709032836947,0.0
-2.4575615,-12.6334915,11.491349,local regression,0.0002606318402852882,0.0
6.26229,-2.5708587,-11.901961,casuistry,0.00046742786305210664,0.0
9.762946,-2.166284,-1.3482506,unintended consequences,0.0003275124796355599,0.0
15.160957,13.253596,16.649117,ibm system z9,0.00018826243372567703,0.0
13.61417,1.7298523,-18.498285,articulatory synthesis,5.08179078697436e-05,0.0
1.7014182,-21.165817,14.983191,curve fitting,0.0003660092095375289,0.0
25.916098,-8.413554,2.5165982,planarization,0.000237013037105914,0.0
2.773199,15.392137,12.22441,mmx (instruction set),0.0003405066767721955,0.0
-7.3229094,16.275835,-15.651342,triune brain,5.913105643559364e-05,0.0
15.954709,9.08396,14.774853,ibm hexadecimal floating-point,5.913105643559364e-05,0.0
10.829951,-0.109354846,10.194481,channel capacity,5.913105643559364e-05,0.0
